id,label,size
/lavoro/tirocini/convenzioni/100012,Aziende convenzionate con DIPARTIMENTO DI ECONOMIA per attività di tirocinio,24240
/lavoro/tirocini/convenzioni/100019,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1468
/lavoro/tirocini/convenzioni/100005/?sort=asc&order=provincia,Aziende convenzionate con SCUOLA POLITECNICA per attività di tirocinio,41464
/lavoro/tirocini/convenzioni/100003/?sort=asc&order=comune,Aziende convenzionate con SCUOLA DI SCIENZE SOCIALI per attività di tirocinio,1562
/lavoro/tirocini/convenzioni/100004/?sort=asc&order=categoria,Aziende convenzionate con SCUOLA DI SCIENZE UMANISTICHE per attività di tirocinio,13477
/lavoro/tirocini/convenzioni/100002/?sort=asc&order=categoria,Aziende convenzionate con SCUOLA DI SCIENZE MEDICHE E FARMACEUTICHE per attività di tirocinio,9768
/lavoro/tirocini/convenzioni/100001/?sort=asc&order=provincia,"Aziende convenzionate con SCUOLA DI SCIENZE MATEMATICHE,FISICHE E NATURALI per attività di tirocinio",1673
/lavoro/tirocini/convenzioni/100015/?sort=desc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI SCIENZE POLITICHE per attività di tirocinio,9147
/lavoro/tirocini/convenzioni/100001/?sort=asc&order=comune,"Aziende convenzionate con SCUOLA DI SCIENZE MATEMATICHE,FISICHE E NATURALI per attività di tirocinio",1674
/lavoro/tirocini/convenzioni/100014/?sort=asc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI SCIENZE DELLA FORMAZIONE per attività di tirocinio,11728
/lavoro/tirocini/convenzioni/100014/?sort=asc&order=comune,Aziende convenzionate con DIPARTIMENTO DI SCIENZE DELLA FORMAZIONE per attività di tirocinio,11727
/lavoro/tirocini/convenzioni/100018/?sort=asc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI LINGUE E CULTURE MODERNE per attività di tirocinio,16939
/lavoro/tirocini/convenzioni/100017/?sort=desc&order=azienda,"Aziende convenzionate con DIPARTIMENTO DI ITALIANISTICA, ROMANISTICA, ANTICHISTICA, ARTI E SPETTACOLO per attività di tirocinio",1492
/lavoro/tirocini/convenzioni/100013/?sort=asc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10157
/lavoro/tirocini/convenzioni/100013/?sort=asc&order=comune,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10158
/lavoro/tirocini/convenzioni/100013/?sort=asc&order=categoria,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10158
/lavoro/tirocini/convenzioni/100013/?sort=desc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10152
/lavoro/tirocini/convenzioni/100019/?sort=asc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1519
/lavoro/tirocini/convenzioni/100019/?sort=asc&order=comune,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1518
/lavoro/tirocini/convenzioni/100019/?sort=asc&order=categoria,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1519
/lavoro/tirocini/convenzioni/100019/?sort=desc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1513
/lavoro/tirocini/convenzioni/100004/?sort=desc&order=categoria,Aziende convenzionate con SCUOLA DI SCIENZE UMANISTICHE per attività di tirocinio,13471
/lavoro/tirocini/convenzioni/100004/?sort=asc&order=azienda,Aziende convenzionate con SCUOLA DI SCIENZE UMANISTICHE per attività di tirocinio,13477
/lavoro/tirocini/convenzioni/100015/?sort=asc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI SCIENZE POLITICHE per attività di tirocinio,9155
/lavoro/tirocini/convenzioni/100001/?sort=desc&order=comune,"Aziende convenzionate con SCUOLA DI SCIENZE MATEMATICHE,FISICHE E NATURALI per attività di tirocinio",1668
/lavoro/tirocini/convenzioni/100001/?sort=desc&order=provincia,"Aziende convenzionate con SCUOLA DI SCIENZE MATEMATICHE,FISICHE E NATURALI per attività di tirocinio",1668
/lavoro/tirocini/convenzioni/100014/?sort=desc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI SCIENZE DELLA FORMAZIONE per attività di tirocinio,11722
/lavoro/tirocini/convenzioni/100014/?sort=desc&order=comune,Aziende convenzionate con DIPARTIMENTO DI SCIENZE DELLA FORMAZIONE per attività di tirocinio,11721
/lavoro/tirocini/convenzioni/100014/?sort=asc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI SCIENZE DELLA FORMAZIONE per attività di tirocinio,11729
/lavoro/tirocini/convenzioni/100018/?sort=asc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI LINGUE E CULTURE MODERNE per attività di tirocinio,16939
/lavoro/tirocini/convenzioni/100013/?sort=asc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10157
/lavoro/tirocini/convenzioni/100013/?sort=desc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10152
/lavoro/tirocini/convenzioni/100013/?sort=desc&order=categoria,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10152
/lavoro/tirocini/convenzioni/100013/?sort=desc&order=comune,Aziende convenzionate con DIPARTIMENTO DI GIURISPRUDENZA per attività di tirocinio,10152
/lavoro/tirocini/convenzioni/100019/?sort=desc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1512
/lavoro/tirocini/convenzioni/100019/?sort=desc&order=comune,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1513
/lavoro/tirocini/convenzioni/100019/?sort=asc&order=azienda,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1519
/lavoro/tirocini/convenzioni/100019/?sort=desc&order=categoria,Aziende convenzionate con DIPARTIMENTO DI CHIMICA E CHIMICA INDUSTRIALE per attività di tirocinio,1513
/lavoro/tirocini/convenzioni/100017/?sort=asc&order=azienda,"Aziende convenzionate con DIPARTIMENTO DI ITALIANISTICA, ROMANISTICA, ANTICHISTICA, ARTI E SPETTACOLO per attività di tirocinio",1497
/lavoro/tirocini/convenzioni/100018/?sort=desc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI LINGUE E CULTURE MODERNE per attività di tirocinio,16933
/lavoro/tirocini/convenzioni/100001/?sort=asc&order=azienda,"Aziende convenzionate con SCUOLA DI SCIENZE MATEMATICHE,FISICHE E NATURALI per attività di tirocinio",1673
/lavoro/tirocini/convenzioni/100002/?sort=desc&order=categoria,Aziende convenzionate con SCUOLA DI SCIENZE MEDICHE E FARMACEUTICHE per attività di tirocinio,9761
/lavoro/tirocini/convenzioni/100003/?sort=desc&order=comune,Aziende convenzionate con SCUOLA DI SCIENZE SOCIALI per attività di tirocinio,1556
/lavoro/tirocini/convenzioni/100002/?sort=asc&order=azienda,Aziende convenzionate con SCUOLA DI SCIENZE MEDICHE E FARMACEUTICHE per attività di tirocinio,9767
/lavoro/tirocini/convenzioni/100003/?sort=asc&order=azienda,Aziende convenzionate con SCUOLA DI SCIENZE SOCIALI per attività di tirocinio,1562
/lavoro/tirocini/convenzioni/100005/?sort=desc&order=provincia,Aziende convenzionate con SCUOLA POLITECNICA per attività di tirocinio,41453
/lavoro/tirocini/convenzioni/100012/?sort=asc&order=provincia,Aziende convenzionate con DIPARTIMENTO DI ECONOMIA per attività di tirocinio,24290
/lavoro/tirocini/convenzioni/100005/?sort=asc&order=azienda,Aziende convenzionate con SCUOLA POLITECNICA per attività di tirocinio,41464
/node/1547/,"Appalti  e contratti pubblici alla luce delle recenti riforme. Il codice dei contratti pubblici nell'evoluzione normativa e giurisprudenziale e nell'applicazione concreta, fra diritto amministrativo e diritto penale (I ed.)",3724
/sites/www.studenti.unige.it/files/Bando_appalti_contr_pubbl.pdf,,1
/sites/www.studenti.unige.it/files/Riapertura%20termini%20Appalti%20e%20contratti%281%29.pdf,,1
/sites/www.studenti.unige.it/files/Bando_Appalti_contratti_pubblici_2018_2019-1.pdf,,1
/node/1721/,"Corso di Formazione su Tutela del consumatore, Codice del consumo e mercato europeo a.a. 2018-2019",3055
/sites/www.studenti.unige.it/files/221%20del%2017012019%20Bando%20Corso%20dir%20consumatori%20%202018-19.pdf,,1
/node/1727/,Corso di preparazione al concorso per direttore dei servizi generali amministrativi (DSGA),3249
/sites/www.studenti.unige.it/files/DEC%20466_05.02.2019_DSGA.pdf,,1
/corsi-di-formazione/scaduti/,Corsi di formazione scaduti,23854
/postlaurea/corsiformazione/,,1
/sites/www.studenti.unige.it/files/Bando_corso%20first%20aid%2020181130.pdf,,1
/corsi-di-formazione/modform/,,1
/sites/www.studenti.unige.it/files/Bando%20Corso%20FROSIO%20ediz%2012%20%202018-19.pdf,,1
/sites/www.studenti.unige.it/files/Bando_corso%20medical%20care%2020181004%20decreto%202.pdf,,1
/sites/www.studenti.unige.it/files/ftosio18.pdf,,1
/sites/www.studenti.unige.it/files/DR%202516%20Riapertura%20termini%20bando%20frosio%2006062018.pdf,,1
/sites/www.studenti.unige.it/files/DR%20810%20del%2028.02.18%20Percorsi%20di%20inclusione%2017_18.pdf,,1
/sites/www.studenti.unige.it/files/DR%20624_20.02.18_Corso%20INPS%20Servizi%20CDCD%281%29.pdf,,1
/sites/www.studenti.unige.it/files/DR%20265%20del%2025.01.18_INPS%20Corso%20Conflitti.pdf,,1
/sites/www.studenti.unige.it/files/Bando_appalti_contr_pubbl_approfond.pdf,,1
/sites/www.studenti.unige.it/files/3347%20bando%20frosio17.pdf,,1
/sites/www.studenti.unige.it/files/amas_struttura%20complessa%2017.pdf,,1
/postlaurea/perfezionamento/scaduti/chiusi/,Corsi di perfezionamento scaduti,18414
/postlaurea/perfezionamento,,1
/postlaurea/perfezionamento/scaduti/,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bando_formazione%2060CFU%20prot%2061860%20del%2019_09_18-1%281%29.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Allegato%201%20dichiarazione%20sostitutiva%20di%20notoriet%20diploma.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Allegato%202%20dichiarazione%20sostitutiva%20di%20notoriet%20amminstrazione%20pubblica.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Allegato%204%20dichiarazione%20sostitutiva%20di%20notoriet%20educatore.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Allegato%203%20datore%20lavoro_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Allegato%205%20dichiarazione%20attivita%20formative%20ed%20esami_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto%204912_18%20rettifica%20aa.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Foto%205%2028062018.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20di%20Perf-%20Chirurgia%20delle%20Malattie%20dei%20Linfatici%20e%20Microchirurgia%20-%20ED_XIII%20def.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20corso%20Mediazione%20comunitaria%20Morelli.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando_Diritto_sportivo_penale_sport_2018_19.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto_riapertura_termini_Diritto_sportivo_penale_sport_2018_19.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto_seconda_riapertura_termini_Diritto_sportivo_penale_sport_2018_19.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20Cumes-definitivo.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto%20del%20Direttore%20di%20Struttura%20n.%20535%20del%2014_02_2018%20APHEC%204%20Edizione.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20Perfezionamento%20EPICT%202017_18%281%29.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto%201258%20del%2028-03-2018%20proroga%20termini%20pre%20iscrizione%20epict.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20per%20il%20I%20corso%20di%20perfezionamento%20in%20ALTA%20AMMINISTRAZIONE%283%29.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/DR%20204%2019_1_18_bando_smart%20city_0.pdf,,1
/node/979/,Corso per coordinatori in materia di sicurezza e di salute durante la progettazione e la realizzazione dell'opera,3163
/sites/www.studenti.unige.it/files/Bando%20Corso%20di%20sicurezza_0.pdf,,1
/sites/www.studenti.unige.it/files/domanda%20di%20partecipazione_0.doc,,1
/sites/www.studenti.unige.it/files/Allegato%20B_0.doc,,1
/sites/www.studenti.unige.it/files/Allegato%20C_0.doc,,1
/postlaurea/perfezionamento/scaduti/chiusi/?page=9,Corsi di perfezionamento scaduti,18806
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bandotu2013.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/moduloiscrtu2013.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bandoarbitrato.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/perfez_laser_odonto.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/riapertura-laserodonto.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/perfez_implant.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot_1.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc_1.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/perfez_posturologia.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/2bando.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot%2012-22-20.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc%2012-22-20.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20DR%201035%20del%201%20ottobre%20firmato%20MR.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bandoperf_chirumalinfmicro.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot%2012-22-20_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc%2012-22-20_0.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bando%20DD%2048_2013%20Perfezionamento%20DSA%202013_14.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto_n.99.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bando_medcivarbit_adr.pdf,,1
/node/937/,Corso di Perfezionamento in Edodontics I edizione,3426
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20di%20Perfezionamento%20in%20Edodontics%20I%20edizione.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot%2012-22-20_4.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc%2012-22-20_4.rtf,,1
/node/935/,Corso di Perfezionamento in Cosmetics Adhesive Dentistry I edizione,3484
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20di%20Perfezionamento%20in%20Cosmetics%20Adhesive%20Dentistry%20I%20edizione.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot%2012-22-20_2.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc%2012-22-20_2.rtf,,1
/taxonomy/term/11/?page=9,Medicina,6497
/taxonomy/term/11/?page=8,Medicina,11282
/taxonomy/term/11/?page=7,Medicina,11422
/taxonomy/term/11/?page=6,Medicina,12150
/taxonomy/term/11/?page=5,Medicina,11448
/taxonomy/term/11/?page=4,Medicina,11606
/taxonomy/term/11/?page=3,Medicina,11638
/taxonomy/term/11/?page=2,Medicina,13014
/taxonomy/term/11/?page=1,Medicina,12303
/node/1607/,Posturologia clinica odontoiatrica dalle tecniche manuali al laser  II edizione,2841
/node/1611/,International Master in Laser Dentistry (V ed.),2818
/node/1625/,"Clinica linfologica, chirurgia dei linfatici e microchirurgia  (XIV edizione)",2885
/node/1626/,Linfologia,2778
/node/1627/,Implantoprotesi (VII Edizione),3213
/node/1628/,Riabilitazione dei disordini muscoloscheletrici (XVI ed.),3262
/node/1656/,Infermieristica in area critica IV edizione,3702
/node/1657/,Management delle professioni sanitarie infermieristiche e ostetriche  XI edizione,3785
/taxonomy/term/9/?page=8,I,9811
/taxonomy/term/9/?page=7,I,11144
/taxonomy/term/9/?page=6,I,11156
/taxonomy/term/9/?page=5,I,12316
/taxonomy/term/9/?page=4,I,11836
/taxonomy/term/9/?page=3,I,12728
/taxonomy/term/9/?page=2,I,11624
/taxonomy/term/9/?page=1,I,13129
/node/1688/,Giurista d'Impresa (XVI ed.),2747
/node/1700/,Traduzione specializzata in campo giuridico (XI ed.),3219
/node/1712/,Digital Forensics e Tecnologie Cyber,2585
/node/1713/,Cyber Defence Governance,2565
/node/1728/,Advanced Welding Engineering (MAWE) III edizione,3151
/taxonomy/term/10/?page=7,II,2351
/taxonomy/term/10/?page=6,II,11595
/taxonomy/term/10/?page=5,II,11639
/taxonomy/term/10/?page=4,II,11099
/taxonomy/term/15/,Lingue e culture moderne,12323
/taxonomy/term/27/,Scienze MFN,3361
/taxonomy/term/28/,Scienze della Formazione,12796
/area/scuola-di-scienze-mediche-e-farmaceutiche,Scuola di Scienze Mediche e Farmaceutiche,10735
/area/scuola-di-scienze-sociali,Scuola di Scienze Sociali,12657
/taxonomy/term/18/?page=6,Ingegneria,10647
/taxonomy/term/18/?page=5,Ingegneria,15907
/taxonomy/term/18/?page=4,Ingegneria,14885
/taxonomy/term/18/?page=3,Ingegneria,14451
/taxonomy/term/18/?page=2,Ingegneria,15109
/taxonomy/term/18/?page=1,Ingegneria,14730
/taxonomy/term/12/,Scienze Politiche,12569
/node/878/,A distanza (e-learning) EPICT - certificazione pedagogica europea sull'uso delle tecnologie digitali - X Ed.: e-Leadership a Scuola,2713
/sites/www.studenti.unige.it/files/corsi-perfezionamento/perf_epict_2014.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto_proroga.pdf,,1
/node/944/,Mediazione familiare,2451
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mediazionefam14.pdf,,1
/node/1098/,Psicologia dell'emergenza e psicotraumatologia,4497
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto%206963%20bando%20perfezionamento%20Bracco%202015_16-2.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/contratto_formativo.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Dichiarazione%20Codice%20in%20materia%20di%20protezione%20dei%20dati%20personali.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Domanda%20d%27iscrizione.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto%208556%20del%2021_10_2015%20proroga%20preiscrizioni%20perfezionamento.pdf,,1
/node/1109/,Tutor per le difficoltà e i disturbi dell'apprendimento,4332
/sites/www.studenti.unige.it/files/corsi-perfezionamento/tutordsa15.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/domanda%20di%20iscrizione-tutor.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Contratto%20formativo-tutor.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Dichiarazione%20Codice%20in%20materia%20di%20protezione%20dei%20dati%20personali-tutor.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto%2010361.pdf,,1
/node/1110/,Difficoltà e i disturbi dell'apprendimento,4299
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dsa15.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/domanda%20di%20iscrizione-dsa.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Contratto%20formativo-dsa_1.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Dichiarazione%20Codice%20in%20materia%20di%20protezione%20dei%20dati%20personali-dsa.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto%2010360.pdf,,1
/node/1120/,EPICT - (XI ed.) selezione prima classe (n.b. per i costi vedi bando),3584
/sites/www.studenti.unige.it/files/corsi-perfezionamento/domanda_epict15.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Contratto_epict15.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/protezionedati_epict15.doc,,1
/node/1121/,EPICT - XI ed. selezione seconda classe (n.b. per i costi vedi bando),3587
/sites/www.studenti.unige.it/files/corsi-perfezionamento/BANDO_EPICT2015_0.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/domanda_epict15_0.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Contratto_epict15_0.doc,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/protezionedati_epict15_0.doc,,1
/node/1137/,Organizzazione di eventi e gestione del turismo locale,4075
/sites/www.studenti.unige.it/files/corsi-perfezionamento/domanda.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/contratto_formativo.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dati_personali.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/turismo15.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto_proroga_termini.pdf,,1
/node/960/,"Corso di formazione in ""Diritti Umani"" corso avanzato",2907
/sites/www.studenti.unige.it/files/bando44_corsoav_dirittiu_0.pdf,,1
/sites/www.studenti.unige.it/files/riapertura_dirittiumani_0.pdf,,1
/node/961/,"Corso di formazione in ""Diritti Umani"" corso base",2506
/sites/www.studenti.unige.it/files/diritti_umani_ultimo_0.pdf,,1
/node/971/,"Donne, politica e istituzioni",2807
/sites/www.studenti.unige.it/files/Bando%281%29.pdf,,1
/sites/www.studenti.unige.it/files/Proroga.pdf,,1
/node/978/,Diritti Umani,3167
/sites/www.studenti.unige.it/files/diritti_umani_0.pdf,,1
/sites/www.studenti.unige.it/files/PROROGA.pdf,,1
/sites/www.studenti.unige.it/files/decr_riaperturadu_0.pdf,,1
/node/1005/,Diritti umani,2877
/sites/www.studenti.unige.it/files/dirittiumani.pdf,,1
/node/1162/,Diritti Umani,2885
/sites/www.studenti.unige.it/files/DIRITTI_UMANI.pdf,,1
/node/1183/,Corso di perfezionamento in Polizia del Mare,3283
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto439%20cso%20perfezionamento.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/riapertura_polizia_mare.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto%20proroga%20termini.pdf,,1
/node/1516/,Programmazione object oriented e linguagggio Java (IX edizione),2950
/sites/www.studenti.unige.it/files/Java_DR%203970_23.10.2017.pdf,,1
/node/1517/,Linguaggio XML (X edizione),2910
/sites/www.studenti.unige.it/files/XML_DR%203968_23.10.2017.pdf,,1
/node/1518/,Programmazione di base - I fase (X edizione),2949
/sites/www.studenti.unige.it/files/P.%20di%20base%201_DR%203967_23.10.2017.pdf,,1
/node/1519/,Programmazione di base - II fase - Linguaggio C (II edizione),2970
/sites/www.studenti.unige.it/files/P.%20di%20base%202_DR%203965_23.10.2017.pdf,,1
/node/1529/,Amministratore S.O. Unix/Linux,3366
/sites/www.studenti.unige.it/files/Linux_DR%204210_03.11.2017.pdf,,1
/node/1570/,Scrittura creativa e progettazione di contenuti digitali,2589
/node/941/,Corso di Perfezionamento a distanza in “Traduzione specializzata in campo giuridico” XII edizione,2534
/sites/www.studenti.unige.it/files/corsi-perfezionamento/CP_Trad_Giur_2014_15.pdf,,1
/node/942/,Corso di Perfezionamento a distanza in “Traduzione specializzata in campo economico della banca e della finanza ” X edizione,2559
/sites/www.studenti.unige.it/files/corsi-perfezionamento/CP_Trad_Eco_2014_15.pdf,,1
/node/943/,Corso di Perfezionamento a distanza in “Traduzione tecnica specializzata (elettromeccanica – macchine)” II edizione,2558
/sites/www.studenti.unige.it/files/corsi-perfezionamento/CP_Trad_Tecnica_2014_15.pdf,,1
/node/1125/,Processi di  mediazione nelle comunità plurilinguistiche,2958
/sites/www.studenti.unige.it/files/corsi-perfezionamento/processi_mediazione071015.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Decreto9509_12112015.pdf,,1
/node/1140/,Traduzione tecnica specializzata (elettromeccanica - macchine) III Edizione (Corso di perfezionamento a distanza),2942
/sites/www.studenti.unige.it/files/corsi-perfezionamento/trad_tecnica_elettromec15.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/proroga_tecnica.pdf,,1
/taxonomy/term/24/,Architettura,11311
/area/scuola-politecnica,Scuola Politecnica,9088
/taxonomy/term/10/?page=3,II,12239
/taxonomy/term/10/?page=2,II,12359
/taxonomy/term/10/?page=1,II,11936
/node/1592/,"Impiantistica industriale - MIPET - Mastering industrial plant, engineering & technologies (IX ed.)",2870
/node/1606/,Global Rule of Law and Constitutional Democracy (Stato di diritto globale e democrazia costituzionale) – VIII edizione,2700
/node/1690/,"Pratiche di Filosofia a scuola, nelle comunità, nelle organizzazioni  I edizione a.a. 2018-2019",2914
/node/1655/,Manager di rete bancaria,2859
/node/1719/,Criminologia e Scienze Psicoforensi - VIII edizione,2893
/node/1731/,Cybersecurity and critical infrastructure protection (II ed.),2683
/taxonomy/term/25/,Economia,8664
/area/scuola-di-scienze-matematiche-fisiche-e-naturali,"Scuola di Scienze Matematiche, Fisiche e Naturali",3481
/node/1701/,Digital Dentistry,2818
/node/936/,Corso di Perfezionamento in Microscopia Operativa Odontoiatrica I edizione,3511
/sites/www.studenti.unige.it/files/corsi-perfezionamento/Bando%20Corso%20di%20Perfezionamento%20in%20Microscopia%20Operativa%20Odontoiatrica%20I%20edizione_0.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/mod_dichsost_attnot%2012-22-20_3.rtf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/dom_partecipaz_corsoperfdisc%2012-22-20_3.rtf,,1
/node/926/,"Diritto Tributario - Diritto tributario, accertamento e processo: poteri e garanzie",2893
/sites/www.studenti.unige.it/files/corsi-perfezionamento/bandoperfezitributario.pdf,,1
/sites/www.studenti.unige.it/files/corsi-perfezionamento/decreto16_2014.pdf,,1
/node/1004/,"Diritto tributario, accertamento e processo: poteri e garanzie (II ed.)",2625
